timestamp,uss
1732061677,37859328
1732061678,37859328
1732061679,37859328
1732061680,37859328
1732061681,37859328
1732061682,37859328
1732061683,37859328
1732061684,37859328
1732061685,37859328
1732061686,37859328
1732061687,37859328
1732061688,37859328
1732061689,37859328
1732061690,37859328
1732061691,37859328
1732061692,37859328
1732061693,37859328
1732061694,37859328
1732061695,37859328
1732061696,37859328
1732061697,37859328
1732061698,37859328
1732061699,37859328
1732061700,37859328
1732061701,37859328
1732061702,37859328
1732061703,37859328
1732061704,37859328
1732061705,38326272
1732061706,44486656
1732061707,46198784
1732061708,46673920
1732061709,47976448
1732061710,50458624
1732061711,51597312
1732061712,55361536
1732061713,55369728
1732061714,55382016
1732061715,55427072
1732061716,55459840
1732061717,55484416
1732061718,55504896
1732061719,55533568
1732061720,55554048
1732061721,55574528
1732061722,55603200
1732061723,55627776
1732061724,55648256
1732061725,55668736
1732061726,55693312
1732061727,55705600
1732061728,55734272
1732061729,55750656
1732061730,55779328
1732061731,55783424
1732061732,55808000
1732061733,55832576
1732061734,55861248
1732061735,55877632
1732061736,55902208
1732061737,55926784
1732061738,55992320
1732061739,56016896
1732061740,56045568
1732061741,56090624
1732061742,60014592
1732061743,63164416
1732061744,63168512
1732061745,63176704
1732061746,63176704
1732061747,63176704
1732061748,63176704
1732061749,63180800
1732061750,63180800
1732061751,63180800
1732061752,63180800
1732061753,63180800
1732061754,63180800
1732061755,63180800
1732061756,63180800
1732061757,63180800
1732061758,63180800
1732061759,63180800
1732061760,63213568
1732061761,63234048
1732061762,63426560
1732061763,63885312
1732061764,63885312
1732061765,63885312
1732061766,63885312
1732061767,63885312
1732061768,63885312
1732061769,63885312
1732061770,63885312
1732061771,63705088
1732061772,64036864
1732061773,64036864
1732061774,64065536
1732061775,63987712
1732061776,63987712
1732061777,64208896
1732061778,64241664
1732061779,64266240
1732061780,64294912
1732061781,64364544
1732061782,64389120
1732061783,64405504
1732061784,64421888
1732061785,64479232
1732061786,64528384
1732061787,64602112
1732061788,64638976
1732061789,64679936
1732061790,64716800
1732061791,64876544
1732061792,64987136
1732061793,65110016
1732061794,71380992
1732061795,78323712
1732061796,78340096
1732061797,78356480
1732061798,78356480
1732061799,78393344
1732061800,78446592
1732061801,78630912
1732061802,79241216
1732061803,79290368
1732061804,79314944
1732061805,79323136
1732061806,79331328
1732061807,79237120
1732061808,79753216
1732061809,80117760
1732061810,80125952
1732061811,80334848
1732061812,80384000
1732061813,80596992
1732061814,80834560
1732061815,81059840
1732061816,81399808
1732061817,81932288
1732061818,82223104
1732061819,82534400
1732061820,83292160
1732061821,83689472
1732061822,84525056
1732061823,84910080
1732061824,85356544
1732061825,85803008
1732061826,85819392
1732061827,85852160
1732061828,85921792
1732061829,85950464
1732061830,85950464
1732061831,85950464
1732061832,86032384
1732061833,87416832
1732061834,88158208
1732061835,88489984
1732061836,88547328
1732061837,88559616
1732061838,88559616
1732061839,89796608
1732061840,90857472
1732061841,91811840
1732061842,91811840
1732061843,91901952
1732061844,91934720
1732061845,92815360
1732061846,94064640
1732061847,94175232
1732061848,94208000
1732061849,94334976
1732061850,94691328
1732061851,95727616
1732061852,95842304
1732061853,96043008
1732061854,96043008
1732061855,96112640
1732061856,97759232
1732061857,97759232
1732061858,97759232
1732061859,97759232
1732061860,97783808
1732061861,99708928
1732061862,99803136
1732061863,99905536
1732061864,99930112
1732061865,101138432
1732061866,101138432
1732061867,101212160
1732061868,102707200
1732061869,102707200
1732061870,102797312
1732061871,103718912
1732061872,103821312
1732061873,103895040
1732061874,105242624
1732061875,105283584
1732061876,105517056
1732061877,107802624
1732061878,107802624
1732061879,107802624
1732061880,110272512
1732061881,110276608
1732061882,109424640
1732061883,110915584
1732061884,110915584
1732061885,109604864
1732061886,110239744
1732061887,110514176
1732061888,110514176
1732061889,110514176
1732061890,111763456
1732061891,112955392
1732061892,112984064
1732061893,109785088
1732061894,109789184
1732061895,110051328
1732061896,111648768
1732061897,111673344
1732061898,112226304
1732061899,118243328
1732061900,122961920
1732061901,122994688
1732061902,122994688
1732061903,123092992
1732061904,123428864
1732061905,123514880
1732061906,129093632
1732061907,131756032
1732061908,131846144
1732061909,131903488
1732061910,131903488
1732061911,130506752
1732061912,128729088
1732061913,128946176
1732061914,129024000
1732061915,127524864
1732061916,130093056
1732061917,130093056
1732061918,130093056
1732061919,133070848
1732061920,138059776
1732061921,140918784
1732061922,140922880
1732061923,141086720
1732061924,141758464
1732061925,141758464
1732061926,141758464
1732061927,141758464
1732061928,141758464
