#min
1732926369,1272706
1732926370,513385
1732926371,491034
1732926372,326381
1732926373,360203
1732926374,477556
1732926375,381679
1732926376,367833
1732926377,365695
1732926378,372160
1732926379,381767
1732926380,393903
1732926381,467672
1732926382,401751
1732926383,367576
1732926384,343512
1732926385,373567
1732926386,501705
1732926387,462598
1732926388,459618
1732926389,365995
1732926390,397986
1732926391,399639
1732926392,987959
1732926393,798373
1732926394,1204170
1732926395,610010
1732926396,316287
1732926397,381670
1732926398,336062
1732926399,344352
1732926400,441732
1732926401,932604
1732926402,830811
1732926403,609893
1732926404,517335
1732926405,554016
1732926406,381764
1732926407,277804
1732926408,400659
1732926409,411308
1732926410,404186
1732926411,347268
1732926412,442577
1732926413,352000
1732926414,369736
1732926415,441851
1732926416,445857
1732926417,372569
1732926418,444206
1732926419,370362
1732926420,362954
1732926421,401880
1732926422,406698
1732926423,409662
1732926424,377750
1732926425,380267
1732926426,384370
1732926427,417913
1732926428,374698
1732926429,423351
1732926430,342519
1732926431,375430
1732926432,347614
1732926433,352161
1732926434,395345
1732926435,382450
1732926436,375441
1732926437,417854
#max
1732926219,896778
1732926220,768043
1732926221,151654
1732926222,148966
1732926223,153010
1732926224,151493
1732926225,151764
1732926226,166354
1732926227,252520
1732926228,251663
1732926229,229340
1732926230,179441
1732926231,176106
1732926232,167075
1732926233,164032
1732926234,170340
1732926235,177455
1732926236,185823
1732926237,182707
1732926238,182446
1732926239,176589
1732926240,189017
1732926241,151812
1732926242,153506
1732926243,151454
1732926244,161836
1732926245,244282
1732926246,174335
1732926247,158986
1732926248,195499
1732926249,502465
1732926250,401597
1732926251,155729
1732926252,175927
1732926253,174035
1732926254,185281
1732926255,176059
1732926256,175474
1732926257,172427
1732926258,161150
1732926259,162599
1732926260,165582
1732926261,1472097
1732926262,402775
1732926263,278335
1732926264,205842
1732926265,200888
1732926266,200260
1732926267,237049
1732926268,191126
1732926269,192573
1732926270,198063
1732926271,301482
1732926272,230761
1732926273,757393
1732926274,774113
1732926275,347767
1732926276,239016
1732926277,228259
1732926278,205739
1732926279,819436
1732926280,1370563
1732926281,1487417
1732926282,1471309
1732926283,1532595
1732926284,1003649
1732926285,447058
1732926286,528541
1732926287,230058
1732926288,211793
1732926289,213086
1732926290,263098
1732926291,693469
1732926292,488078
1732926293,773341
1732926294,1029290
1732926295,7605316
1732926296,461140
1732926297,1440202
1732926298,1354796
1732926299,3605055
1732926300,1309089
1732926301,5450831
1732926302,880031
1732926303,1209307
1732926304,1414656
1732926305,1451096
1732926306,452326
1732926307,748307
1732926308,760536
1732926309,1344876
1732926310,965215
1732926311,514883
1732926312,441089
1732926313,905574
1732926314,6838843
1732926315,479425
1732926316,406284
1732926317,1250439
1732926318,2861647
1732926319,5807135
1732926320,538331
1732926321,3226261
1732926322,2769670
1732926323,11633676
1732926324,2667850
1732926325,876367
1732926326,4298633
1732926327,7638393
1732926328,704529
1732926329,3374946
1732926330,5442688
1732926331,3673424
1732926332,2779908
1732926333,2676439
1732926334,42458568
1732926335,3440714
1732926336,3155207
1732926337,1155259
1732926338,38465589
1732926339,1097462
1732926340,807396
1732926341,7664714
1732926342,34466109
1732926343,2392951
1732926344,1235049
1732926345,3712446
1732926346,30473784
1732926347,1437996
1732926348,3570619
1732926349,1300365
1732926350,26476881
1732926351,2974338
1732926352,2092079
1732926353,2896325
1732926354,22477504
1732926355,8799679
1732926356,2596999
1732926357,1158147
1732926358,18692654
1732926359,4848084
1732926360,3256368
1732926361,1757042
1732926362,14698729
1732926363,3745143
1732926364,19828389
1732926365,10397813
1732926366,26553376
1732926367,15445553
1732926368,94418624
1732926369,42090797
1732926370,22560909
1732926371,25157845
1732926372,90515257
1732926373,38094799
1732926374,18604834
1732926375,21163050
1732926376,86536034
1732926377,34098767
1732926378,14605255
1732926379,17177283
1732926380,82540707
1732926381,31982716
1732926382,10620986
1732926383,13177342
1732926384,78606648
1732926385,28007969
1732926386,6621145
1732926387,25636426
1732926388,74606408
1732926389,24027642
1732926390,29383919
1732926391,21643985
1732926392,70616017
1732926393,20028286
1732926394,25388596
1732926395,17648947
1732926396,66615271
1732926397,16031219
1732926398,21392884
1732926399,13648917
1732926400,62649515
1732926401,12031546
1732926402,17392469
1732926403,33865889
1732926404,58683022
1732926405,32357727
1732926406,31389738
1732926407,29946512
1732926408,54683282
1732926409,28409984
1732926410,27417922
1732926411,25946958
1732926412,50682899
1732926413,24432129
1732926414,23417348
1732926415,21980745
1732926416,46682751
1732926417,20445731
1732926418,19424495
1732926419,17982265
1732926420,42682438
1732926421,16456811
1732926422,15469893
1732926423,14021715
1732926424,38683276
1732926425,12471224
1732926426,11491392
1732926427,10022227
1732926428,34683482
1732926429,8485309
1732926430,7508036
1732926431,6022789
1732926432,30683239
1732926433,4521353
1732926434,3526419
1732926435,2031552
1732926436,26682556
1732926437,479995
#mean
1732926219,896778
1732926220,353089
1732926221,142780
1732926222,142865
1732926223,143386
1732926224,143262
1732926225,142602
1732926226,148242
1732926227,156791
1732926228,164096
1732926229,155121
1732926230,151345
1732926231,149528
1732926232,146728
1732926233,148175
1732926234,147739
1732926235,150990
1732926236,152689
1732926237,148218
1732926238,145572
1732926239,146421
1732926240,151002
1732926241,143742
1732926242,142646
1732926243,144361
1732926244,147150
1732926245,158352
1732926246,147814
1732926247,146955
1732926248,154644
1732926249,193922
1732926250,218025
1732926251,144461
1732926252,148349
1732926253,147208
1732926254,151280
1732926255,150056
1732926256,153081
1732926257,148639
1732926258,148148
1732926259,148018
1732926260,146853
1732926261,456636
1732926262,297474
1732926263,192827
1732926264,162361
1732926265,164210
1732926266,164202
1732926267,165458
1732926268,157483
1732926269,160688
1732926270,164176
1732926271,188818
1732926272,172410
1732926273,351489
1732926274,403280
1732926275,213848
1732926276,166613
1732926277,180731
1732926278,168719
1732926279,201096
1732926280,707370
1732926281,758270
1732926282,697239
1732926283,745184
1732926284,518202
1732926285,344296
1732926286,189422
1732926287,168697
1732926288,166786
1732926289,173047
1732926290,181033
1732926291,394152
1732926292,434776
1732926293,446209
1732926294,721193
1732926295,937387
1732926296,404847
1732926297,484397
1732926298,461522
1732926299,1075247
1732926300,798595
1732926301,627440
1732926302,466019
1732926303,480278
1732926304,351426
1732926305,406727
1732926306,391473
1732926307,396236
1732926308,404922
1732926309,569225
1732926310,472507
1732926311,420422
1732926312,381116
1732926313,432203
1732926314,661157
1732926315,410676
1732926316,332732
1732926317,523384
1732926318,1582103
1732926319,654544
1732926320,448375
1732926321,686783
1732926322,579944
1732926323,1002003
1732926324,397573
1732926325,421806
1732926326,550238
1732926327,695180
1732926328,491899
1732926329,609335
1732926330,671651
1732926331,828976
1732926332,698170
1732926333,675491
1732926334,2326394
1732926335,699098
1732926336,603307
1732926337,527387
1732926338,1721087
1732926339,603501
1732926340,468571
1732926341,675500
1732926342,1994104
1732926343,529552
1732926344,592797
1732926345,530053
1732926346,1957368
1732926347,474421
1732926348,828627
1732926349,645273
1732926350,1491935
1732926351,659350
1732926352,542208
1732926353,559289
1732926354,1388443
1732926355,881309
1732926356,652411
1732926357,669751
1732926358,1601668
1732926359,673993
1732926360,589274
1732926361,574105
1732926362,1575885
1732926363,816594
1732926364,1964110
1732926365,1833115
1732926366,3111221
1732926367,3385450
1732926368,5905338
1732926369,5555960
1732926370,3568935
1732926371,3436766
1732926372,4786656
1732926373,3413612
1732926374,2534439
1732926375,2120468
1732926376,3905774
1732926377,2486125
1732926378,1595420
1732926379,1509483
1732926380,3296190
1732926381,3118022
1732926382,1217622
1732926383,1235544
1732926384,5451379
1732926385,2219662
1732926386,1051964
1732926387,2005254
1732926388,4962527
1732926389,2084957
1732926390,1626482
1732926391,2238418
1732926392,5171616
1732926393,2686539
1732926394,2817249
1732926395,1896947
1732926396,4638999
1732926397,1542724
1732926398,1714908
1732926399,1130939
1732926400,4405348
1732926401,2209648
1732926402,1881861
1732926403,2583194
1732926404,8901779
1732926405,5583415
1732926406,6405032
1732926407,1987332
1732926408,8023229
1732926409,4082342
1732926410,5060557
1732926411,1646091
1732926412,7609067
1732926413,2761254
1732926414,4664901
1732926415,2048241
1732926416,6346420
1732926417,2186075
1732926418,4067109
1732926419,1894774
1732926420,5350047
1732926421,1579279
1732926422,3553748
1732926423,1455826
1732926424,4335605
1732926425,1182625
1732926426,2441221
1732926427,1101783
1732926428,3637412
1732926429,1283713
1732926430,1598927
1732926431,766908
1732926432,2396084
1732926433,770309
1732926434,890874
1732926435,491126
1732926436,1389653
1732926437,443347
#median
1732926219,896778
1732926220,304658
1732926221,142222
1732926222,143795
1732926223,143484
1732926224,143636
1732926225,142116
1732926226,148100
1732926227,148374
1732926228,145506
1732926229,147772
1732926230,149323
1732926231,147274
1732926232,144945
1732926233,146295
1732926234,146392
1732926235,146571
1732926236,150090
1732926237,145707
1732926238,142716
1732926239,144488
1732926240,146651
1732926241,143960
1732926242,142275
1732926243,144739
1732926244,147125
1732926245,146704
1732926246,146405
1732926247,147638
1732926248,150571
1732926249,145810
1732926250,188233
1732926251,144240
1732926252,146934
1732926253,145886
1732926254,152044
1732926255,148428
1732926256,152953
1732926257,146073
1732926258,149235
1732926259,146940
1732926260,145221
1732926261,304370
1732926262,312617
1732926263,179856
1732926264,163882
1732926265,162296
1732926266,167306
1732926267,162654
1732926268,158314
1732926269,158633
1732926270,172658
1732926271,176412
1732926272,173649
1732926273,377971
1732926274,390724
1732926275,197587
1732926276,166006
1732926277,182398
1732926278,172017
1732926279,170807
1732926280,692088
1732926281,658216
1732926282,708529
1732926283,677530
1732926284,481366
1732926285,349686
1732926286,181445
1732926287,168671
1732926288,168900
1732926289,176660
1732926290,174899
1732926291,452560
1732926292,434172
1732926293,434139
1732926294,705467
1732926295,622593
1732926296,405351
1732926297,436050
1732926298,390392
1732926299,1326475
1732926300,787722
1732926301,461534
1732926302,452105
1732926303,469824
1732926304,314717
1732926305,368813
1732926306,394343
1732926307,387179
1732926308,394862
1732926309,518646
1732926310,465960
1732926311,417480
1732926312,384111
1732926313,419300
1732926314,419456
1732926315,404202
1732926316,332823
1732926317,429889
1732926318,1255107
1732926319,437927
1732926320,465485
1732926321,542458
1732926322,412532
1732926323,404665
1732926324,326901
1732926325,409600
1732926326,420624
1732926327,438393
1732926328,486785
1732926329,508684
1732926330,478234
1732926331,486912
1732926332,506160
1732926333,476959
1732926334,627071
1732926335,431117
1732926336,476644
1732926337,475904
1732926338,414972
1732926339,596497
1732926340,438981
1732926341,447894
1732926342,411643
1732926343,426145
1732926344,550630
1732926345,421327
1732926346,671154
1732926347,475240
1732926348,779698
1732926349,632791
1732926350,480935
1732926351,538403
1732926352,434905
1732926353,418322
1732926354,468056
1732926355,450501
1732926356,527772
1732926357,656400
1732926358,447585
1732926359,447185
1732926360,473394
1732926361,481872
1732926362,607817
1732926363,687223
1732926364,1050188
1732926365,1356258
1732926366,1055076
1732926367,1300467
1732926368,1939495
1732926369,2145572
1732926370,1753113
1732926371,1211851
1732926372,793183
1732926373,783127
1732926374,685807
1732926375,584081
1732926376,710993
1732926377,616359
1732926378,451708
1732926379,424557
1732926380,468448
1732926381,846974
1732926382,505237
1732926383,434047
1732926384,388518
1732926385,445348
1732926386,679587
1732926387,783113
1732926388,539028
1732926389,449127
1732926390,490171
1732926391,1043083
1732926392,1192020
1732926393,2039140
1732926394,1803392
1732926395,943253
1732926396,510960
1732926397,465056
1732926398,449501
1732926399,575875
1732926400,1327425
1732926401,1359720
1732926402,1061623
1732926403,825936
1732926404,965303
1732926405,1398268
1732926406,1045495
1732926407,395492
1732926408,614608
1732926409,1022546
1732926410,471477
1732926411,598302
1732926412,709675
1732926413,436932
1732926414,453250
1732926415,521297
1732926416,524734
1732926417,471417
1732926418,914742
1732926419,395769
1732926420,460651
1732926421,468311
1732926422,720140
1732926423,497044
1732926424,608269
1732926425,434066
1732926426,456764
1732926427,498767
1732926428,668092
1732926429,690884
1732926430,464718
1732926431,428894
1732926432,477549
1732926433,427613
1732926434,478453
1732926435,416759
1732926436,443510
1732926437,423110
#p90
1732926219,896778
1732926220,627300
1732926221,148990
1732926222,146449
1732926223,148746
1732926224,147252
1732926225,147713
1732926226,158723
1732926227,189663
1732926228,242383
1732926229,181035
1732926230,171377
1732926231,166771
1732926232,158842
1732926233,160139
1732926234,158043
1732926235,172055
1732926236,171162
1732926237,159701
1732926238,158902
1732926239,156934
1732926240,181793
1732926241,149752
1732926242,149759
1732926243,148930
1732926244,156354
1732926245,194764
1732926246,161359
1732926247,156267
1732926248,178865
1732926249,474724
1732926250,372539
1732926251,150109
1732926252,157051
1732926253,159723
1732926254,164262
1732926255,160970
1732926256,169719
1732926257,165142
1732926258,156609
1732926259,159025
1732926260,160688
1732926261,1456070
1732926262,355599
1732926263,267793
1732926264,185297
1732926265,193374
1732926266,190945
1732926267,210629
1732926268,177000
1732926269,182047
1732926270,188441
1732926271,263129
1732926272,216075
1732926273,529649
1732926274,446079
1732926275,309540
1732926276,196834
1732926277,212822
1732926278,200017
1732926279,278291
1732926280,770089
1732926281,1057505
1732926282,929532
1732926283,1132231
1732926284,720831
1732926285,406460
1732926286,222716
1732926287,206292
1732926288,189677
1732926289,204831
1732926290,236167
1732926291,691517
1732926292,469010
1732926293,547472
1732926294,961371
1732926295,1049636
1732926296,432842
1732926297,495721
1732926298,440306
1732926299,1450369
1732926300,1101421
1732926301,545417
1732926302,499369
1732926303,532960
1732926304,366747
1732926305,442444
1732926306,443028
1732926307,453467
1732926308,422781
1732926309,730316
1732926310,601955
1732926311,475838
1732926312,414956
1732926313,461612
1732926314,482199
1732926315,473232
1732926316,373587
1732926317,918259
1732926318,2587793
1732926319,688943
1732926320,518739
1732926321,883445
1732926322,584665
1732926323,1819818
1732926324,373753
1732926325,464940
1732926326,453351
1732926327,533437
1732926328,566412
1732926329,634165
1732926330,960422
1732926331,2469350
1732926332,577939
1732926333,1419761
1732926334,1504780
1732926335,1290014
1732926336,522891
1732926337,833356
1732926338,486352
1732926339,772243
1732926340,620272
1732926341,547052
1732926342,766487
1732926343,753766
1732926344,631148
1732926345,452918
1732926346,4495870
1732926347,510644
1732926348,897293
1732926349,880708
1732926350,729304
1732926351,798496
1732926352,869768
1732926353,841050
1732926354,1345275
1732926355,1413498
1732926356,637718
1732926357,710020
1732926358,642359
1732926359,964854
1732926360,553306
1732926361,972208
1732926362,1585081
1732926363,885600
1732926364,1331538
1732926365,3306453
1732926366,10488481
1732926367,8203167
1732926368,8961862
1732926369,14696425
1732926370,8658686
1732926371,8774974
1732926372,6459408
1732926373,10697466
1732926374,6867923
1732926375,7445307
1732926376,2459448
1732926377,6701675
1732926378,2874342
1732926379,4157299
1732926380,1082586
1732926381,7340882
1732926382,1342852
1732926383,4103492
1732926384,5127898
1732926385,3345706
1732926386,1493681
1732926387,1906552
1732926388,2592985
1732926389,3172962
1732926390,2034317
1732926391,5176649
1732926392,2628427
1732926393,3319541
1732926394,3420933
1732926395,3255016
1732926396,4803152
1732926397,2705991
1732926398,1944650
1732926399,1733685
1732926400,3294243
1732926401,5391530
1732926402,1824502
1732926403,7208771
1732926404,32755019
1732926405,16351682
1732926406,30939122
1732926407,3221922
1732926408,28793226
1732926409,12358979
1732926410,26956449
1732926411,2832349
1732926412,24858512
1732926413,8363871
1732926414,22971042
1732926415,2093682
1732926416,20871968
1732926417,5122970
1732926418,18970009
1732926419,7291727
1732926420,16916984
1732926421,1594229
1732926422,14990066
1732926423,3299518
1732926424,12917060
1732926425,1606706
1732926426,10989796
1732926427,2338110
1732926428,8921132
1732926429,3432675
1732926430,6989239
1732926431,1838973
1732926432,4920799
1732926433,2051504
1732926434,2989856
1732926435,671995
1732926436,959097
1732926437,479995
#p95
1732926219,896778
1732926220,745408
1732926221,150473
1732926222,148744
1732926223,151124
1732926224,148955
1732926225,150195
1732926226,162760
1732926227,197346
1732926228,248543
1732926229,229002
1732926230,177487
1732926231,168996
1732926232,165926
1732926233,162245
1732926234,165652
1732926235,172188
1732926236,182881
1732926237,177087
1732926238,177094
1732926239,167731
1732926240,188920
1732926241,151344
1732926242,151385
1732926243,150457
1732926244,160326
1732926245,230833
1732926246,170801
1732926247,156473
1732926248,187543
1732926249,494516
1732926250,374042
1732926251,151201
1732926252,163506
1732926253,163779
1732926254,165318
1732926255,165742
1732926256,174972
1732926257,171981
1732926258,160104
1732926259,160555
1732926260,163254
1732926261,1465615
1732926262,384905
1732926263,277523
1732926264,197237
1732926265,197330
1732926266,194423
1732926267,215166
1732926268,184613
1732926269,191855
1732926270,194057
1732926271,282928
1732926272,222442
1732926273,570879
1732926274,463919
1732926275,314206
1732926276,229691
1732926277,222885
1732926278,203321
1732926279,342451
1732926280,953024
1732926281,1178782
1732926282,1191093
1732926283,1404403
1732926284,773803
1732926285,436823
1732926286,244973
1732926287,217701
1732926288,197665
1732926289,207545
1732926290,260296
1732926291,692313
1732926292,472811
1732926293,564704
1732926294,976509
1732926295,2264543
1732926296,444867
1732926297,1095980
1732926298,1239341
1732926299,1853520
1732926300,1272020
1732926301,1567978
1732926302,522857
1732926303,710309
1732926304,538053
1732926305,768159
1732926306,448634
1732926307,470195
1732926308,441874
1732926309,1049078
1732926310,611698
1732926311,503811
1732926312,427628
1732926313,484321
1732926314,1696615
1732926315,479211
1732926316,397692
1732926317,1128916
1732926318,2740864
1732926319,709264
1732926320,531826
1732926321,1256419
1732926322,2403439
1732926323,4805902
1732926324,379539
1732926325,481614
1732926326,805119
1732926327,811950
1732926328,581433
1732926329,1229834
1732926330,1024929
1732926331,3647640
1732926332,2665174
1732926333,2668702
1732926334,6264017
1732926335,3076904
1732926336,1325515
1732926337,1108629
1732926338,2272849
1732926339,1069175
1732926340,658764
1732926341,1288067
1732926342,8497704
1732926343,765256
1732926344,1116658
1732926345,871640
1732926346,4519457
1732926347,840742
1732926348,1408673
1732926349,918502
1732926350,6753812
1732926351,1411821
1732926352,1216840
1732926353,1386366
1732926354,4410792
1732926355,1420225
1732926356,2540985
1732926357,1098914
1732926358,18487549
1732926359,1365373
1732926360,1576635
1732926361,1559331
1732926362,14488209
1732926363,1493977
1732926364,7587422
1732926365,3821048
1732926366,12658940
1732926367,11819425
1732926368,15837933
1732926369,19870139
1732926370,11727445
1732926371,11444864
1732926372,11838636
1732926373,15887085
1732926374,17768739
1732926375,8647479
1732926376,7837936
1732926377,11887496
1732926378,13780246
1732926379,4662805
1732926380,3850559
1732926381,30098312
1732926382,9779793
1732926383,4360959
1732926384,53288438
1732926385,26098325
1732926386,5780523
1732926387,9177300
1732926388,49344045
1732926389,22102015
1732926390,3763640
1732926391,10398883
1732926392,45343916
1732926393,18101971
1732926394,5937228
1732926395,6505415
1732926396,41344163
1732926397,14116241
1732926398,12203152
1732926399,2505789
1732926400,37431495
1732926401,10120214
1732926402,8225637
1732926403,9652733
1732926404,33434781
1732926405,30999116
1732926406,31257962
1732926407,5667447
1732926408,29434522
1732926409,27000490
1732926410,27323165
1732926411,3095036
1732926412,25443294
1732926413,23000387
1732926414,23356699
1732926415,18903178
1732926416,21471374
1732926417,19000400
1732926418,19400490
1732926419,14909986
1732926420,17471977
1732926421,15018902
1732926422,15400387
1732926423,10934915
1732926424,13472081
1732926425,11019801
1732926426,11400221
1732926427,6934539
1732926428,9507375
1732926429,7019038
1732926430,7439016
1732926431,2937123
1732926432,5506582
1732926433,3030197
1732926434,3439186
1732926435,820269
1732926436,1506931
1732926437,479995
#p99
1732926219,896778
1732926220,768043
1732926221,151654
1732926222,148966
1732926223,153010
1732926224,151493
1732926225,151764
1732926226,166354
1732926227,252520
1732926228,251663
1732926229,229340
1732926230,179441
1732926231,176106
1732926232,167075
1732926233,164032
1732926234,170340
1732926235,177455
1732926236,185823
1732926237,182707
1732926238,182446
1732926239,176589
1732926240,189017
1732926241,151812
1732926242,153506
1732926243,151454
1732926244,161836
1732926245,244282
1732926246,174335
1732926247,158986
1732926248,195499
1732926249,502465
1732926250,401597
1732926251,155729
1732926252,175927
1732926253,174035
1732926254,185281
1732926255,176059
1732926256,175474
1732926257,172427
1732926258,161150
1732926259,162599
1732926260,165582
1732926261,1472097
1732926262,402775
1732926263,278335
1732926264,205842
1732926265,200888
1732926266,200260
1732926267,237049
1732926268,191126
1732926269,192573
1732926270,198063
1732926271,301482
1732926272,230761
1732926273,757393
1732926274,774113
1732926275,347767
1732926276,239016
1732926277,228259
1732926278,205739
1732926279,819436
1732926280,1370563
1732926281,1487417
1732926282,1471309
1732926283,1532595
1732926284,1003649
1732926285,447058
1732926286,528541
1732926287,230058
1732926288,211793
1732926289,213086
1732926290,263098
1732926291,693469
1732926292,488078
1732926293,773341
1732926294,1029290
1732926295,7605316
1732926296,461140
1732926297,1440202
1732926298,1354796
1732926299,3605055
1732926300,1309089
1732926301,5450831
1732926302,880031
1732926303,1209307
1732926304,1414656
1732926305,1451096
1732926306,452326
1732926307,748307
1732926308,760536
1732926309,1344876
1732926310,965215
1732926311,514883
1732926312,441089
1732926313,905574
1732926314,6838843
1732926315,479425
1732926316,406284
1732926317,1250439
1732926318,2861647
1732926319,5807135
1732926320,538331
1732926321,3226261
1732926322,2769670
1732926323,11633676
1732926324,2667850
1732926325,876367
1732926326,4298633
1732926327,7638393
1732926328,704529
1732926329,3374946
1732926330,5442688
1732926331,3673424
1732926332,2779908
1732926333,2676439
1732926334,42458568
1732926335,3440714
1732926336,3155207
1732926337,1155259
1732926338,38465589
1732926339,1097462
1732926340,807396
1732926341,7664714
1732926342,34466109
1732926343,2392951
1732926344,1235049
1732926345,3712446
1732926346,30473784
1732926347,1437996
1732926348,3570619
1732926349,1300365
1732926350,26476881
1732926351,2974338
1732926352,2092079
1732926353,2896325
1732926354,22477504
1732926355,8799679
1732926356,2596999
1732926357,1158147
1732926358,18692654
1732926359,4848084
1732926360,3256368
1732926361,1757042
1732926362,14698729
1732926363,3745143
1732926364,19828389
1732926365,10397813
1732926366,26553376
1732926367,15445553
1732926368,94418624
1732926369,42090797
1732926370,22560909
1732926371,25157845
1732926372,90515257
1732926373,38094799
1732926374,18604834
1732926375,21163050
1732926376,86536034
1732926377,34098767
1732926378,14605255
1732926379,17177283
1732926380,82540707
1732926381,31982716
1732926382,10620986
1732926383,13177342
1732926384,78606648
1732926385,28007969
1732926386,6621145
1732926387,25636426
1732926388,74606408
1732926389,24027642
1732926390,29383919
1732926391,21643985
1732926392,70616017
1732926393,20028286
1732926394,25388596
1732926395,17648947
1732926396,66615271
1732926397,16031219
1732926398,21392884
1732926399,13648917
1732926400,62649515
1732926401,12031546
1732926402,17392469
1732926403,33865889
1732926404,58683022
1732926405,32357727
1732926406,31389738
1732926407,29946512
1732926408,54683282
1732926409,28409984
1732926410,27417922
1732926411,25946958
1732926412,50682899
1732926413,24432129
1732926414,23417348
1732926415,21980745
1732926416,46682751
1732926417,20445731
1732926418,19424495
1732926419,17982265
1732926420,42682438
1732926421,16456811
1732926422,15469893
1732926423,14021715
1732926424,38683276
1732926425,12471224
1732926426,11491392
1732926427,10022227
1732926428,34683482
1732926429,8485309
1732926430,7508036
1732926431,6022789
1732926432,30683239
1732926433,4521353
1732926434,3526419
1732926435,2031552
1732926436,26682556
1732926437,479995
