timestamp,user,system
1732063214,16.3,5.4
1732063215,12.8,4.0
1732063216,13.3,4.4
1732063217,16.5,6.0
1732063218,22.2,7.9
1732063219,19.5,6.6
1732063220,16.6,5.9
1732063221,17.9,6.1
1732063222,17.4,5.8
1732063223,17.0,5.6
1732063224,18.0,5.8
1732063225,22.1,7.0
1732063226,13.3,4.4
1732063227,10.3,3.6
1732063228,14.6,4.6
1732063229,7.0,2.3
1732063230,7.3,2.3
1732063231,12.5,4.0
1732063232,20.2,6.0
1732063233,17.2,5.4
1732063234,21.7,5.9
1732063235,27.4,8.9
1732063236,22.6,6.6
1732063237,21.3,6.3
1732063238,22.9,7.4
1732063239,26.2,8.3
1732063240,26.2,7.5
1732063241,25.5,8.5
1732063242,24.0,8.3
1732063243,22.9,7.2
1732063244,26.8,7.9
1732063245,19.2,5.8
1732063246,22.8,7.2
1732063247,28.3,9.1
1732063248,22.8,7.5
1732063249,26.2,8.6
1732063250,28.9,8.5
1732063251,27.4,8.7
1732063252,32.3,9.9
1732063253,20.5,6.4
1732063254,26.0,8.7
1732063255,28.4,9.4
1732063256,29.8,9.4
1732063257,31.4,9.2
1732063258,27.4,9.4
1732063259,19.7,6.1
1732063260,49.4,13.3
1732063261,32.3,10.2
1732063262,32.8,9.9
1732063263,35.2,11.0
1732063264,46.8,12.2
1732063265,35.3,10.5
1732063266,35.9,10.3
1732063267,40.7,12.1
1732063268,41.6,11.5
1732063269,42.7,12.0
1732063270,50.1,14.7
1732063271,46.0,13.1
1732063272,37.3,10.7
1732063273,39.1,11.9
1732063274,36.5,10.2
1732063275,41.3,12.2
1732063276,36.4,9.7
1732063277,37.4,10.9
1732063278,33.7,10.5
1732063279,43.6,12.1
1732063280,45.5,12.5
1732063281,24.9,7.6
1732063282,35.4,10.2
1732063283,42.3,11.6
1732063284,31.6,10.2
1732063285,20.8,6.9
1732063286,40.6,12.1
1732063287,44.7,12.9
1732063288,36.1,10.7
1732063289,38.1,11.9
1732063290,50.6,14.0
1732063291,44.7,12.2
1732063292,51.0,13.8
1732063293,47.6,13.0
1732063294,54.6,14.5
1732063295,30.0,9.4
1732063296,40.7,10.8
1732063297,45.9,13.2
1732063298,45.6,13.1
1732063299,52.1,13.6
1732063300,47.3,12.7
1732063301,40.5,11.3
1732063302,43.5,12.2
1732063303,35.1,9.4
1732063304,42.6,12.0
1732063305,50.8,14.5
1732063306,50.3,14.0
1732063307,44.6,12.6
1732063308,51.1,13.3
1732063309,49.6,12.1
1732063310,45.7,13.0
1732063311,54.4,14.9
1732063312,45.7,12.7
1732063313,53.7,13.9
1732063314,32.2,9.1
1732063315,47.7,13.4
1732063316,41.8,11.0
1732063317,31.8,9.7
1732063318,34.8,9.9
1732063319,12.2,3.4
1732063320,2.8,1.1
1732063321,1.3,0.9
1732063322,0.1,0.2
1732063323,0.1,0.1
1732063324,0.0,0.1
1732063325,0.2,0.1
